cluster_label,n_rows,mean_anomaly_score,n_already_rule_flagged,n_unique_texts,n_unique_originators,sender_msgs_last_5min,sender_msgs_last_1hr,sender_unique_destinations_1hr,sender_repeat_content_ratio_1hr,sender_age_days,sender_recipient_diversity_ratio_5min,sender_recipient_diversity_ratio_1hr,sample_texts,fraud_type_label,label_reason
-1,4417,0.0647346295427351,697,3579,520,15.029884537016072,114.62621688929136,2.4935476567806205,0.1151585510553828,0.5532790895236418,0.3242389261320409,0.1687190916277435,"I hope you can cooperate as I urgently need the funds to settle an important payment ||| Yepon pulangkan la duit tu dulu@ ||| Dang ở nhà  dung điện  ||| Cara bayar ||| ‎Join me on WhatsApp! It lets us message privately and share photosI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll letI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photosI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photosI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photos‎Join me on WhatsApp! It lets us message privately and share photos‎Join me on WhatsApp! It lets us message privately and share photos家长您好，我是PPtutor中文的课程顾问张老师，一直未能联系上您，您这边看到消息，辛苦您添加一下我的企业微信，约一个您当地比较方便的‎Let's have a call on WhatsApp! It lets us make secure video and auI will arrive at Lawrence Freiman Ln, Ottawa around 12:31. I’ll let‎Join me on WhatsApp! It lets us message privately and share photos【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstar‎Join me on WhatsApp! It lets us message privately and share photos【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstar【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstar【汪喵星球】付款提醒， 您的訂單 2213786 尚未付款成功，請至官網訂單查詢即可付款：https://www.dogcatstarSayang, 🪫ttyl love uhttps://maps.apple.com/?q=-31.944655,115.85830‎Let's have a call on WhatsApp! It lets us make secure video and au‎Let's have a call on WhatsApp! It lets us make secure video and au you know if I’m running late. you know if I’m running late. you know if I’m running late.য়ে গেছে ।时间通过一下孩子的数学情况给孩子安排合适的试听课时间通过一下孩子的数学情况给孩子安排合适的试听课 you know if I’m running late. soon. ||| REG-REQ?v=3;t=520EE1A2A98F0A2808B8509344F6B61FD0EE63FDC35B5143FB1630DD96C8B56D;r=1740586606",,
153,15,0.0542016562474495,0,8,2,2.2666666666666666,13.133333333333333,1.0,0.1161920650155944,1.949050925925926,0.5911111111111111,0.0801190095307742,REG-REQ?v=3;t=CE5F5B9BA60F66A1ABCF725EF4A5EDA02E019BAED2866FC83DA60A25C44BAF26;r=1783131064 ||| REG-REQ?v=3;t=CE5F5B9BA60F66A1ABCF725EF4A5EDA02E019BAED2866FC83DA60A25C44BAF26;r=528079712 ||| REG-REQ?v=3;t=CE5F5B9BA60F66A1ABCF725EF4A5EDA02E019BAED2866FC83DA60A25C44BAF26;r=1152686634 ||| REG-REQ?v=3;t=CE5F5B9BA60F66A1ABCF725EF4A5EDA02E019BAED2866FC83DA60A25C44BAF26;r=379160203 ||| REG-REQ?v=3;t=CE5F5B9BA60F66A1ABCF725EF4A5EDA02E019BAED2866FC83DA60A25C44BAF26;r=230274308 ||| REG-REQ?v=3;t=CE5F5B9BA60F66A1ABCF725EF4A5EDA02E019BAED2866FC83DA60A25C44BAF26;r=705121284,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.13, text_ratio=0.53, sender_msgs_last_1hr=13.1)"
303,15,0.0889090058620677,0,1,2,1.0,3.4,0.8666666666666667,0.8666666666666667,0.2094799382716049,0.5,0.3334126984126984,REG-REQ?v=5;t=8BB5B82649555735934B2D2A75F7B4E5EBE3D0AB6B19281222C15FC23EED8355;r=978448926 ||| REG-REQ?v=5;t=8BB5B82649555735934B2D2A75F7B4E5EBE3D0AB6B19281222C15FC23EED8355;r=978448926 ||| REG-REQ?v=5;t=8BB5B82649555735934B2D2A75F7B4E5EBE3D0AB6B19281222C15FC23EED8355;r=978448926 ||| REG-REQ?v=5;t=8BB5B82649555735934B2D2A75F7B4E5EBE3D0AB6B19281222C15FC23EED8355;r=978448926 ||| REG-REQ?v=5;t=8BB5B82649555735934B2D2A75F7B4E5EBE3D0AB6B19281222C15FC23EED8355;r=978448926 ||| REG-REQ?v=5;t=8BB5B82649555735934B2D2A75F7B4E5EBE3D0AB6B19281222C15FC23EED8355;r=978448926,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.13, text_ratio=0.07, sender_msgs_last_1hr=3.4)"
386,15,0.0994698819937119,0,1,1,1.0,7.0,0.9333333333333332,0.9333333333333332,0.0084753086419752,0.5,0.2167708217708218,REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=708852783 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=708852783 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=708852783 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=708852783 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=708852783 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=708852783,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=7.0)"
380,15,0.0732235407809015,0,6,3,0.1333333333333333,3.0,1.0,0.5922222222222222,1.1631327160493827,0.1333333333333333,0.4566666666666666,REG-REQ?v=5;t=9537996A3BD6C47164194A1A1C92B70BE4DDBBAAE0FDB23E083FDCBD1B50AA84;r=798127302 ||| REG-REQ?v=5;t=9537996A3BD6C47164194A1A1C92B70BE4DDBBAAE0FDB23E083FDCBD1B50AA84;r=492720888 ||| REG-REQ?v=5;t=9537996A3BD6C47164194A1A1C92B70BE4DDBBAAE0FDB23E083FDCBD1B50AA84;r=880711577 ||| REG-REQ?v=5;t=9537996A3BD6C47164194A1A1C92B70BE4DDBBAAE0FDB23E083FDCBD1B50AA84;r=880711577 ||| REG-REQ?v=5;t=466C8A26DCF4AC3BB29D046F76007860A02AFE787B7703D45FF7B27AB88652B3;r=149275449 ||| REG-REQ?v=5;t=9537996A3BD6C47164194A1A1C92B70BE4DDBBAAE0FDB23E083FDCBD1B50AA84;r=373061523,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.20, text_ratio=0.40, sender_msgs_last_1hr=3.0)"
66,15,0.0601728769208462,0,1,1,9.2,79.73333333333333,3.0,0.0979151555053254,0.393616512345679,0.4161457986457986,0.037720737329179,BERODUAL INHALATION SOLUTION  - discontinued by drug principle  - pharm bal: nil ||| BERODUAL INHALATION SOLUTION  - discontinued by drug principle  - pharm bal: nil ||| BERODUAL INHALATION SOLUTION  - discontinued by drug principle  - pharm bal: nil ||| BERODUAL INHALATION SOLUTION  - discontinued by drug principle  - pharm bal: nil ||| BERODUAL INHALATION SOLUTION  - discontinued by drug principle  - pharm bal: nil ||| BERODUAL INHALATION SOLUTION  - discontinued by drug principle  - pharm bal: nil,not_fraud,"recognizable legitimate transactional/operational content (matched 'discontinued by drug'). (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=79.7)"
463,15,0.0823196898599505,0,1,1,1.2666666666666666,7.0,0.9333333333333332,0.9333333333333332,0.3617993827160493,0.4388888888888889,0.2167708217708218,REG-REQ?v=5;t=5CB30169B73A13FAC0F99A80FDB9AC0D47AEBE0C0D68F883C996CF3627F568EE;r=646315025 ||| REG-REQ?v=5;t=5CB30169B73A13FAC0F99A80FDB9AC0D47AEBE0C0D68F883C996CF3627F568EE;r=646315025 ||| REG-REQ?v=5;t=5CB30169B73A13FAC0F99A80FDB9AC0D47AEBE0C0D68F883C996CF3627F568EE;r=646315025 ||| REG-REQ?v=5;t=5CB30169B73A13FAC0F99A80FDB9AC0D47AEBE0C0D68F883C996CF3627F568EE;r=646315025 ||| REG-REQ?v=5;t=5CB30169B73A13FAC0F99A80FDB9AC0D47AEBE0C0D68F883C996CF3627F568EE;r=646315025 ||| REG-REQ?v=5;t=5CB30169B73A13FAC0F99A80FDB9AC0D47AEBE0C0D68F883C996CF3627F568EE;r=646315025,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=7.0)"
69,15,0.0695550396745759,0,3,2,13.866666666666667,153.06666666666666,2.933333333333333,0.0291459945495162,0.4495694444444444,0.2300412126573117,0.0397505242142846,Ady ||| Ady ||| Ady ||| Ady ||| otp ||| Ady,flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.13, text_ratio=0.20, sender_msgs_last_1hr=153.1)"
676,15,0.0577096270486633,13,2,2,5.666666666666667,50.13333333333333,2.7333333333333334,0.1042850572614071,1.1975640432098764,0.4871428571428571,0.0758743328528586,Koi dial nombor lama ke? 0179694306 ||| Koi dial nombor lama ke? 0179694306 ||| Koi dial nombor lama ke? 0179694306 ||| Koi dial nombor lama ke? 0179694306 ||| Siapa bagi nombor Telefon saya !!!!!  ||| Koi dial nombor lama ke? 0179694306,flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.13, text_ratio=0.13, sender_msgs_last_1hr=50.1)"
485,15,0.0913399901552166,0,1,3,1.0,2.6,0.8666666666666667,0.7033333333333333,0.0193804012345678,0.5,0.4155555555555555,REG-REQ?v=5;t=BBA9554A974327A72123BFE01B20A319452E7F8AB22922E539ED56E73B9915AB;r=616083232 ||| REG-REQ?v=5;t=BBA9554A974327A72123BFE01B20A319452E7F8AB22922E539ED56E73B9915AB;r=616083232 ||| REG-REQ?v=5;t=BBA9554A974327A72123BFE01B20A319452E7F8AB22922E539ED56E73B9915AB;r=616083232 ||| REG-REQ?v=5;t=BBA9554A974327A72123BFE01B20A319452E7F8AB22922E539ED56E73B9915AB;r=616083232 ||| REG-REQ?v=5;t=BBA9554A974327A72123BFE01B20A319452E7F8AB22922E539ED56E73B9915AB;r=616083232 ||| REG-REQ?v=5;t=BBA9554A974327A72123BFE01B20A319452E7F8AB22922E539ED56E73B9915AB;r=616083232,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.20, text_ratio=0.07, sender_msgs_last_1hr=2.6)"
681,14,0.0623227924552631,0,1,12,0.5714285714285714,9.214285714285714,0.7142857142857143,0.0476190476190476,0.8431655092592594,0.0918367346938775,0.1295900834560628,Can I call you later? ||| Can I call you later? ||| Can I call you later? ||| Can I call you later? ||| Can I call you later? ||| Can I call you later?,flooding,"No recognizable scam/legit content, but distributed multi-sender repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.86, text_ratio=0.07, sender_msgs_last_1hr=9.2)"
6,14,0.0763555202730546,0,1,1,4.857142857142857,6.5,0.9285714285714286,0.9285714285714286,0.0030456349206348,0.249829931972789,0.2271524110809825,Sul bluetooth klapid ühendatud. Pead korraks Bluetoothi välja lükkama :) ||| Sul bluetooth klapid ühendatud. Pead korraks Bluetoothi välja lükkama :) ||| Sul bluetooth klapid ühendatud. Pead korraks Bluetoothi välja lükkama :) ||| Sul bluetooth klapid ühendatud. Pead korraks Bluetoothi välja lükkama :) ||| Sul bluetooth klapid ühendatud. Pead korraks Bluetoothi välja lükkama :) ||| Sul bluetooth klapid ühendatud. Pead korraks Bluetoothi välja lükkama :),flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=6.5)"
391,14,0.0653693160522714,0,4,4,2.9285714285714284,27.285714285714285,2.857142857142857,0.3803030303030303,0.1447643849206348,0.2583333333333333,0.2251887001887001,Jadi gmn mau suruh ambil antar hpnya gk  ||| Jadi gmn mau suruh ambil antar hpnya gk  ||| Jadi gmn mau suruh ambil antar hpnya gk  ||| Jadi gmn mau suruh ambil antar hpnya gk  ||| Jadi gmn mau suruh ambil antar hpnya gk  ||| Eh tukar hp boleh unblock semula ea,flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.29, text_ratio=0.29, sender_msgs_last_1hr=27.3)"
398,14,0.0742386206629422,0,1,1,1.0714285714285714,22.642857142857142,1.0,0.3133440984351509,1.871429398148148,0.5357142857142857,0.0450611403679495,REG-REQ?v=5;t=42E17019877EC627E7D0D060EA385298F417DB1AF8E85EBD4B81474D37EB0FCC;r=919059276 ||| REG-REQ?v=5;t=42E17019877EC627E7D0D060EA385298F417DB1AF8E85EBD4B81474D37EB0FCC;r=919059276 ||| REG-REQ?v=5;t=42E17019877EC627E7D0D060EA385298F417DB1AF8E85EBD4B81474D37EB0FCC;r=919059276 ||| REG-REQ?v=5;t=42E17019877EC627E7D0D060EA385298F417DB1AF8E85EBD4B81474D37EB0FCC;r=919059276 ||| REG-REQ?v=5;t=42E17019877EC627E7D0D060EA385298F417DB1AF8E85EBD4B81474D37EB0FCC;r=919059276 ||| REG-REQ?v=5;t=42E17019877EC627E7D0D060EA385298F417DB1AF8E85EBD4B81474D37EB0FCC;r=919059276,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=22.6)"
390,14,0.0646893425859731,9,14,7,0.6428571428571429,0.9285714285714286,0.6428571428571429,0.0,0.0030415013227513,0.369047619047619,0.3809523809523809,Your code is 40066 ||| Your code is 97375 ||| Your code is 52687 ||| Your code is 91320 ||| Your code is 69109 ||| 00287 13544975 Your code is 5845,not_fraud,"Claude judgment (read sample texts): ""Your code is NNNNN"" - generic legitimate OTP delivery format used by many services, low velocity, moderate originator spread consistent with routine transactional traffic."
385,14,0.0761518765221667,0,1,1,0.9285714285714286,19.0,1.0,0.3206439433827757,0.071423611111111,0.5,0.0536694382697257,REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=564625485 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=564625485 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=564625485 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=564625485 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=564625485 ||| REG-REQ?v=5;t=D5971EA58A13D7A93F257CF657A61A4FA7185FC25A8A8999A15CB49F895B5CCB;r=564625485,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=19.0)"
414,14,0.0729753206089109,0,1,2,1.7142857142857142,13.357142857142858,1.0,0.3252105329311212,1.7884002976190474,0.6071428571428571,0.0882317670658006,REG-REQ?v=5;t=2F60EFC555ED8875D92D4D48718BDA643285DCB44E903E6382FB8858DF9AC783;r=779971843 ||| REG-REQ?v=5;t=2F60EFC555ED8875D92D4D48718BDA643285DCB44E903E6382FB8858DF9AC783;r=779971843 ||| REG-REQ?v=5;t=2F60EFC555ED8875D92D4D48718BDA643285DCB44E903E6382FB8858DF9AC783;r=779971843 ||| REG-REQ?v=5;t=2F60EFC555ED8875D92D4D48718BDA643285DCB44E903E6382FB8858DF9AC783;r=779971843 ||| REG-REQ?v=5;t=2F60EFC555ED8875D92D4D48718BDA643285DCB44E903E6382FB8858DF9AC783;r=779971843 ||| REG-REQ?v=5;t=2F60EFC555ED8875D92D4D48718BDA643285DCB44E903E6382FB8858DF9AC783;r=779971843,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.14, text_ratio=0.07, sender_msgs_last_1hr=13.4)"
48,14,0.0548953969241248,0,2,1,9.571428571428571,96.57142857142856,3.0,0.0365680071478788,1.3398032407407403,0.3784160167563529,0.0311224976111223,"WABO: Your weekly bonus was credited , please login to check now. ||| WABO: Your weekly bonus was credited , please l0g1n to check now. ||| WABO: Your weekly bonus was credited , please login to check now. ||| WABO: Your weekly bonus was credited , please l0g1n to check now. ||| WABO: Your weekly bonus was credited , please login to check now. ||| WABO: Your weekly bonus was credited , please l0g1n to check now.",flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.07, text_ratio=0.14, sender_msgs_last_1hr=96.6)"
367,14,0.0725828445037429,0,1,1,1.0714285714285714,16.714285714285715,1.0,0.4396634969777385,1.8299694113756608,0.5357142857142857,0.0602486608678558,REG-REQ?v=5;t=DF48A61FD330070EC3C00F4F04777F12BE1DA89189EF28D77D62465F3A77408C;r=196951006 ||| REG-REQ?v=5;t=DF48A61FD330070EC3C00F4F04777F12BE1DA89189EF28D77D62465F3A77408C;r=196951006 ||| REG-REQ?v=5;t=DF48A61FD330070EC3C00F4F04777F12BE1DA89189EF28D77D62465F3A77408C;r=196951006 ||| REG-REQ?v=5;t=DF48A61FD330070EC3C00F4F04777F12BE1DA89189EF28D77D62465F3A77408C;r=196951006 ||| REG-REQ?v=5;t=DF48A61FD330070EC3C00F4F04777F12BE1DA89189EF28D77D62465F3A77408C;r=196951006 ||| REG-REQ?v=5;t=DF48A61FD330070EC3C00F4F04777F12BE1DA89189EF28D77D62465F3A77408C;r=196951006,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=16.7)"
516,14,0.0578309792721457,0,1,1,3.2857142857142856,26.642857142857142,3.0,0.2823281158684885,1.2117741402116402,0.7877551020408163,0.113552455136306,04:32:AOST_SPC_CHECK Lot 4686761.001 has failed SPC Check. SCHEDULE HOLD at ASSEMBLY COMPLETE. ||| 04:32:AOST_SPC_CHECK Lot 4686761.001 has failed SPC Check. SCHEDULE HOLD at ASSEMBLY COMPLETE. ||| 04:32:AOST_SPC_CHECK Lot 4686761.001 has failed SPC Check. SCHEDULE HOLD at ASSEMBLY COMPLETE. ||| 04:32:AOST_SPC_CHECK Lot 4686761.001 has failed SPC Check. SCHEDULE HOLD at ASSEMBLY COMPLETE. ||| 04:32:AOST_SPC_CHECK Lot 4686761.001 has failed SPC Check. SCHEDULE HOLD at ASSEMBLY COMPLETE. ||| 04:32:AOST_SPC_CHECK Lot 4686761.001 has failed SPC Check. SCHEDULE HOLD at ASSEMBLY COMPLETE.,flooding,"No recognizable scam/legit content, but single/few-actor high-velocity repetitive-burst pattern is itself the abuse signal - flooding describes the delivery pattern, not the content. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=26.6)"
507,14,0.08416956510343,0,1,1,0.9285714285714286,19.785714285714285,1.0,0.3110369126847743,0.03911541005291,0.5,0.0513483121908356,REG-REQ?v=5;t=9D478D3EA5F4787E6070673CB77F1AFF228FCF34E2873F33504BA0E8674791A0;r=649883344 ||| REG-REQ?v=5;t=9D478D3EA5F4787E6070673CB77F1AFF228FCF34E2873F33504BA0E8674791A0;r=649883344 ||| REG-REQ?v=5;t=9D478D3EA5F4787E6070673CB77F1AFF228FCF34E2873F33504BA0E8674791A0;r=649883344 ||| REG-REQ?v=5;t=9D478D3EA5F4787E6070673CB77F1AFF228FCF34E2873F33504BA0E8674791A0;r=649883344 ||| REG-REQ?v=5;t=9D478D3EA5F4787E6070673CB77F1AFF228FCF34E2873F33504BA0E8674791A0;r=649883344 ||| REG-REQ?v=5;t=9D478D3EA5F4787E6070673CB77F1AFF228FCF34E2873F33504BA0E8674791A0;r=649883344,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.07, sender_msgs_last_1hr=19.8)"
204,14,0.081048224737797,0,1,2,1.0714285714285714,11.214285714285714,0.9285714285714286,0.7904071773636991,0.8367625661375663,0.5357142857142857,0.2188456212524535,REG-REQ?v=5;t=9D25DBAB575341E67D138779397812C8EBD12D726DFA77D5D8C684BA6BEF6DED;r=629529294 ||| REG-REQ?v=5;t=9D25DBAB575341E67D138779397812C8EBD12D726DFA77D5D8C684BA6BEF6DED;r=629529294 ||| REG-REQ?v=5;t=9D25DBAB575341E67D138779397812C8EBD12D726DFA77D5D8C684BA6BEF6DED;r=629529294 ||| REG-REQ?v=5;t=9D25DBAB575341E67D138779397812C8EBD12D726DFA77D5D8C684BA6BEF6DED;r=629529294 ||| REG-REQ?v=5;t=9D25DBAB575341E67D138779397812C8EBD12D726DFA77D5D8C684BA6BEF6DED;r=629529294 ||| REG-REQ?v=5;t=9D25DBAB575341E67D138779397812C8EBD12D726DFA77D5D8C684BA6BEF6DED;r=629529294,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.14, text_ratio=0.07, sender_msgs_last_1hr=11.2)"
247,14,0.072906691495485,0,5,1,1.0714285714285714,5.571428571428571,1.0,0.2839053803339517,0.5385780423280424,0.5357142857142857,0.271657905586477,REG-REQ?v=3;t=03842588B5F40AD7951F4DE71CF1D3892E00D8D9B725DC90BDBCDB9CDD0D999E;r=667231243 ||| REG-REQ?v=3;t=03842588B5F40AD7951F4DE71CF1D3892E00D8D9B725DC90BDBCDB9CDD0D999E;r=1322185704 ||| REG-REQ?v=3;t=03842588B5F40AD7951F4DE71CF1D3892E00D8D9B725DC90BDBCDB9CDD0D999E;r=1472893743 ||| REG-REQ?v=3;t=03842588B5F40AD7951F4DE71CF1D3892E00D8D9B725DC90BDBCDB9CDD0D999E;r=1099115461 ||| REG-REQ?v=3;t=03842588B5F40AD7951F4DE71CF1D3892E00D8D9B725DC90BDBCDB9CDD0D999E;r=1472893743 ||| REG-REQ?v=3;t=03842588B5F40AD7951F4DE71CF1D3892E00D8D9B725DC90BDBCDB9CDD0D999E;r=1099115461,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.07, text_ratio=0.36, sender_msgs_last_1hr=5.6)"
222,14,0.0922723600910159,0,5,4,1.0714285714285714,2.142857142857143,0.7857142857142857,0.5214285714285715,0.1550487764550264,0.5357142857142857,0.4095238095238095,REG-REQ?v=3;t=6F6AC8BCD91B9CA518FDFAC0C1018ABF0F875A62860A668DF7CA9EB808BE1D3C;r=1990436163 ||| REG-REQ?v=3;t=6F6AC8BCD91B9CA518FDFAC0C1018ABF0F875A62860A668DF7CA9EB808BE1D3C;r=1040035695 ||| REG-REQ?v=3;t=6F6AC8BCD91B9CA518FDFAC0C1018ABF0F875A62860A668DF7CA9EB808BE1D3C;r=1846402337 ||| REG-REQ?v=3;t=6F6AC8BCD91B9CA518FDFAC0C1018ABF0F875A62860A668DF7CA9EB808BE1D3C;r=1758339299 ||| REG-REQ?v=3;t=6F6AC8BCD91B9CA518FDFAC0C1018ABF0F875A62860A668DF7CA9EB808BE1D3C;r=791922257 ||| REG-REQ?v=3;t=6F6AC8BCD91B9CA518FDFAC0C1018ABF0F875A62860A668DF7CA9EB808BE1D3C;r=1758339299,,"UNRESOLVED, left blank on purpose - structured protocol-looking text (REG-REQ token), unclear if it's even real message content (could be SS7 signaling that leaked into the text field) vs SIM-farming abuse - content-vs-behavior precedence rules don't resolve this, the open question is prior to that. (originator_ratio=0.29, text_ratio=0.36, sender_msgs_last_1hr=2.1)"
574,14,0.0690040649214053,1,1,12,0.1428571428571428,1.0,0.5,0.0595238095238095,0.6085648148148148,0.0357142857142857,0.2166666666666667,"‎Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. ||| ‎Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. ||| ‎Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. ||| ‎Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. ||| ‎Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon. ||| ‎Let's chat on WhatsApp! It's fast, simple, secure messaging and calling for free. This invite expires soon.",flooding,"Distributed mass-campaign pattern overrides content label (smishing content: chat-app invite lure impersonating app invite format + link (matched ""let's chat on whatsapp"")) - template spread across many distinct senders with repetitive content is itself the stronger signal. (originator_ratio=0.86, text_ratio=0.07, sender_msgs_last_1hr=1.0)"
